model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.53,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.5,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.4,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.54,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,True,0.52,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.56,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.44,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.55,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.57,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.54,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.6,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.51,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.42,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.49,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.45,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.49,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.52,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.55,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.52,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.48,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.55,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,True,0.51,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.48,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,15min,None,True,0.51,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.51,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.45,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.47,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.51,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.46,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.48,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.51,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.49,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.52,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.57,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.47,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.55,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.49,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.53,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.57,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.53,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.52,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,True,0.49,100,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.44,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.44,100,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.4953145917001338,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.4979919678714859,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,15min,None,True,0.4926372155287818,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.5140562248995983,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5060240963855421,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.514018691588785,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5087014725568942,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.5046728971962616,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,15min,None,False,0.5006675567423231,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5514018691588785,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.507343124165554,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4672897196261682,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4833110814419226,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5060080106809078,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4899866488651535,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4939919893190921,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4779706275033378,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4953271028037383,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5246995994659546,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4899866488651535,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4979973297730307,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5353805073431241,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5380507343124166,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4859813084112149,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5166889185580774,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5193591455273698,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5287049399198932,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4779706275033378,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.499330655957162,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4739652870493992,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4953271028037383,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5233644859813084,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.5180240320427236,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5113788487282463,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.4779706275033378,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,False,0.95,,None,True,0.4966532797858099,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.5020026702269693,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,True,0.5060240963855421,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,False,0.5113484646194927,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.514018691588785,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4766355140186916,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4979973297730307,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4939919893190921,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4886515353805073,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.5233644859813084,5%,reg,15min,15,True
mini_rocket_reg,14998,20,1,True,0.95,,None,True,0.5060240963855421,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.4899866488651535,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,,None,False,0.472630173564753,5%,reg,15min,15,False
mini_rocket_reg,14998,20,1,False,0.95,15min,None,False,0.4753004005340454,5%,reg,15min,15,True
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.51,100,reg,1min,5,False
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.48,100,reg,1min,5,False
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.49,100,reg,1min,1,True
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.48,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.53,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.5,100,reg,1min,5,True
mini_rocket_reg,199961,20,1,False,0.95,,None,True,0.46,100,reg,1min,1,False
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.46,100,reg,1min,15,True
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.53,100,reg,1min,15,False
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.53,100,reg,1min,1,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.54,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.46,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.48,100,reg,1min,5,True
mini_rocket_reg,199961,20,15,True,0.95,1min,None,False,0.49,100,reg,1min,15,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.52,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.48,100,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.47,100,reg,1min,5,True
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.55,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.54,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.56,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.41,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.49,100,reg,1min,1,False
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.5,100,reg,1min,15,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.47,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.48,100,reg,1min,1,False
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.55,100,reg,1min,15,False
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.53,100,reg,1min,15,False
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.49,100,reg,1min,15,False
mini_rocket_reg,199961,20,15,True,0.95,,None,False,0.52,100,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.54,100,reg,1min,15,False
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.46,100,reg,1min,1,False
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.53,100,reg,1min,15,False
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.49,100,reg,1min,5,False
mini_rocket_reg,199961,20,1,False,0.95,,None,True,0.47,100,reg,1min,1,False
mini_rocket_reg,199961,20,5,True,0.95,,None,False,0.49,100,reg,1min,5,False
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.48,100,reg,1min,15,True
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.48,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.49,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.52,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.5,100,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.56,100,reg,1min,1,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.52,100,reg,1min,5,True
mini_rocket_reg,199961,20,1,True,0.95,1min,None,False,0.47,100,reg,1min,1,True
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.51,100,reg,1min,5,True
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.49,100,reg,1min,15,True
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5036518259129564,5%,reg,1min,15,False
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.5079539769884942,5%,reg,1min,1,True
mini_rocket_reg,199961,20,1,False,0.95,,None,False,0.5013504051215365,5%,reg,1min,1,False
mini_rocket_reg,199961,20,1,True,0.95,,None,False,0.4980494148244473,5%,reg,1min,1,False
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.496648324162081,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.503951975987994,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.500150045013504,5%,reg,1min,5,True
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5036014405762305,5%,reg,1min,15,False
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.5026507952385716,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,False,0.95,,None,True,0.4961480740370185,5%,reg,1min,5,False
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.5030515257628815,5%,reg,1min,1,True
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.5026513256628314,5%,reg,1min,1,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.5015507753876939,5%,reg,1min,5,True
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4971485742871436,5%,reg,1min,1,True
mini_rocket_reg,199961,20,15,True,0.95,1min,None,True,0.5011505752876438,5%,reg,1min,15,True
mini_rocket_reg,199961,20,1,False,0.95,1min,None,True,0.4950475237618809,5%,reg,1min,1,True
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.5032516258129065,5%,reg,1min,5,True
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4991495747873937,5%,reg,1min,1,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,True,0.5021510755377688,5%,reg,1min,5,True
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.4996498249124562,5%,reg,1min,15,True
mini_rocket_reg,199961,20,1,True,0.95,1min,None,True,0.4979489744872436,5%,reg,1min,1,True
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.4981490745372686,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.4963481740870435,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5042521260630315,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5005502751375688,5%,reg,1min,15,False
mini_rocket_reg,199961,20,5,False,0.95,,None,True,0.4975487743871936,5%,reg,1min,5,False
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5003001200480192,5%,reg,1min,15,False
mini_rocket_reg,199961,20,5,False,0.95,1min,None,True,0.5018509254627314,5%,reg,1min,5,True
mini_rocket_reg,199961,20,1,True,0.95,,None,True,0.4948474237118559,5%,reg,1min,1,False
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5001500750375187,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,1min,None,True,0.4982491245622811,5%,reg,1min,15,True
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.5028514257128565,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,False,0.5004001600640257,5%,reg,1min,15,False
mini_rocket_reg,199961,20,15,False,0.95,,None,True,0.4996498249124562,5%,reg,1min,15,False
mini_rocket_reg,199961,20,1,False,0.95,,None,False,0.4960488146443933,5%,reg,1min,1,False
mini_rocket_reg,199961,20,15,True,0.95,,None,True,0.4971485742871436,5%,reg,1min,15,False
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.5073522056616985,5%,reg,1min,5,False
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.4999499849954986,5%,reg,1min,5,False
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5053516054816445,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,False,0.95,,None,False,0.4985495648694608,5%,reg,1min,5,False
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5017505251575473,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.4986495948784635,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.4975492647794338,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.4995498649594878,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.4995498649594878,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.5041512453736121,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.4995498649594878,5%,reg,1min,5,True
mini_rocket_reg,199961,20,1,False,0.95,1min,None,False,0.4918475542662799,5%,reg,1min,1,True
mini_rocket_reg,199961,20,5,True,0.95,1min,None,False,0.49814944483345,5%,reg,1min,5,True
mini_rocket_reg,199961,20,5,False,0.95,1min,None,False,0.4993498049414824,5%,reg,1min,5,True
mini_rocket_reg,39993,20,1,False,0.95,,None,False,0.5,100,reg,5min,5,False
mini_rocket_reg,39993,20,3,True,0.95,5min,None,False,0.49,100,reg,5min,15,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.51,100,reg,5min,5,True
mini_rocket_reg,39993,20,3,False,0.95,,None,False,0.45,100,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.55,100,reg,5min,5,True
mini_rocket_reg,39993,20,3,False,0.95,5min,None,False,0.48,100,reg,5min,15,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,False,0.46,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,,None,False,0.52,100,reg,5min,5,False
mini_rocket_reg,39993,20,3,False,0.95,5min,None,False,0.5,100,reg,5min,15,True
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.47,100,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.5,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.52,100,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.51,100,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.53,100,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.46,100,reg,5min,5,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.52,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.5,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,,None,True,0.46,100,reg,5min,5,False
mini_rocket_reg,39993,20,3,False,0.95,,None,True,0.49,100,reg,5min,15,False
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.49,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.55,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.5,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.47,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.48,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.48,100,reg,5min,5,True
mini_rocket_reg,39993,20,1,True,0.95,5min,None,True,0.52,100,reg,5min,5,True
mini_rocket_reg,39993,20,3,False,0.95,,None,True,0.55,100,reg,5min,15,False
mini_rocket_reg,39993,20,3,False,0.95,5min,None,True,0.49,100,reg,5min,15,True
mini_rocket_reg,39993,20,3,False,0.95,,None,True,0.52,100,reg,5min,15,False
mini_rocket_reg,39993,20,3,False,0.95,,None,True,0.53,100,reg,5min,15,False
mini_rocket_reg,39993,20,3,False,0.95,5min,None,True,0.51,100,reg,5min,15,True
